FID,InclProb,POINT_X,POINT_Y
987,0.1966300,100.895832792999997,27.320833688499999
988,0.0242356,102.145832743000000,27.029167033499998
989,0.2316250,100.587499472000005,28.112500323500001
990,0.0012603,95.820832996500002,28.404166978500001
991,0.8972050,101.737499425999999,29.812500255500002
992,0.7222350,98.504166222500004,28.079166991499999
993,0.7637720,101.895832753999997,29.487500268500000
994,0.0035313,100.587499472000005,31.079166871500000
995,0.5770480,99.304166190499998,28.212500319499998
996,0.0908994,101.429166105999997,31.229166865500002
997,0.5657470,98.229166233499996,27.570833678500001
998,0.0273348,104.629165977000000,32.120833496499998
999,0.9433160,102.004166081999998,30.329166901499999
1000,0.7035700,98.979166203500000,28.195833653499999
1001,0.3855200,102.312499403000004,29.137500282500000
1002,0.3530830,102.679166054999996,30.979166875499999
1003,0.7392140,99.012499535499998,27.570833678500001
1004,0.0556727,94.979166363499999,30.845833547500000
1005,0.7478070,102.229166073000002,30.645833555500001
1006,0.1572320,103.229166032999998,31.779166843500001
1007,0.1505260,101.995832749000002,28.479166975500000
1008,0.2975540,98.962499537499994,26.770833710500000
1009,0.6660350,102.495832729000000,30.620833556499999
1010,0.1886390,101.020832788999996,28.695833633500001
1011,0.2794570,97.879166247499995,27.312500355499999
1012,0.4365050,101.387499439999999,30.670833554500000
1013,0.8622010,101.720832760999997,29.737500258499999
1014,0.4996820,99.570832846499997,27.879166999500001
1015,0.2918300,102.237499405999998,31.195833533500000
1016,0.3282380,102.904166046000000,29.670833594499999
1017,0.2004140,95.787499664500004,30.270833570499999
1018,0.5501810,99.312499523499994,27.329167021500002
1019,0.5816130,98.145832903499993,27.812500335500001
1020,0.8944780,102.179166074999998,29.745833591499999
1021,0.2190140,102.945832710999994,31.337500194499999
1022,0.2777260,101.587499432000001,31.037500206499999
1023,0.3915140,98.070832906500002,27.337500354500001
1024,0.0544879,98.270832898500004,29.445833603499999
1025,0.8381770,102.445832730999996,30.237500238500001
1026,0.1415700,101.837499422999997,27.404167018500001
1027,0.0184246,102.895832713000004,33.870833426499999
1028,0.2792880,95.212499687499999,29.912500251499999
1029,0.2118420,101.195832781999997,29.095833617499999
1030,0.9698230,102.187499407999994,30.137500242500000
1031,0.2208350,102.854166047999996,31.254166864500000
1032,0.2234690,101.629166096999995,28.512500307500002
1033,0.3595710,102.662499389000004,29.354166940500001
1034,0.0572847,94.579166379499995,28.695833633500001
1035,0.0915285,96.904166286500001,29.079166951500000
1036,0.7342360,101.995832749000002,30.670833554500000
1037,0.0888098,103.979166003000003,31.887500172500001
1038,0.1669170,103.054166039999998,31.745833511499999
1039,0.0581358,101.795832756999999,31.687500180499999
1040,0.4118510,98.662499549499998,26.979167035500002
1041,0.3404500,98.662499549499998,28.812500295500001
1042,0.5295450,102.729166053000000,30.587500224500001
1043,0.4882590,101.237499446000001,30.320833568499999
1044,0.6406570,101.537499433999997,30.529166893500001
1045,0.6513600,99.320832856500004,27.920833664500002
1046,0.2054120,102.729166053000000,31.404166858499998
1047,0.2855700,98.195832901499998,26.979167035500002
1048,0.2399220,95.512499675499996,30.170833574500001
1049,0.0979820,96.479166303499994,30.237500238500001
1050,0.6545000,101.370832774999997,30.179166907500001
1051,0.8037390,101.970832750000000,29.537500266500000
1052,0.2438210,94.770833038500001,29.654166928500000
1053,0.9562690,101.820832756000001,29.920833584499999
1054,0.2568350,95.570833006499996,29.670833594499999
1055,0.7849980,98.754166212499996,27.962500329499999
1056,0.2242530,94.662499709499997,29.945833583500001
1057,0.2176690,101.420832771999997,28.654166968500000
1058,0.0799016,101.945832750999998,31.645833515500001
1059,0.5520620,99.062499533500002,27.195833693499999
1060,0.7161180,102.404166066000002,29.620833596499999
1061,0.0616963,93.554166420499996,29.354166940500001
1062,0.0955810,96.879166287499999,28.904166958499999
1063,0.9008350,102.104166078999995,30.420833564500001
1064,0.1112280,103.970832669999993,31.595833517500001
1065,0.0221979,93.820833076499994,30.670833554500000
1066,0.5162880,98.970832870500004,27.120833696500000
1067,0.0460087,96.795832957499996,27.945833663500000
1068,0.3697900,99.445832851500001,27.054167032500001
1069,0.2144300,95.945832991499998,29.962500249500000
1070,0.2666800,95.020833028499993,29.637500262500001
1071,0.6943940,98.729166213499994,28.254166984499999
1072,0.4623520,101.354166108000001,29.412500271500001
1073,0.4343890,99.570832846499997,28.170833654500001
1074,0.2501390,95.695833001500006,29.862500253499999
1075,0.8007110,101.579166099999995,30.262500237499999
1076,0.1025170,95.904166326500004,29.037500286499998
1077,0.7356370,98.570832886500000,27.670833674499999
1078,0.0162404,100.987499455999995,26.487500388499999
1079,0.6742540,102.270832737999996,29.454166936499998
1080,0.2019490,103.220832700000003,31.029166873499999
1081,0.1696730,101.395832772999995,31.062500205500001
1082,0.5710580,102.779166051000004,30.145833575499999
1083,0.3314200,101.245832778999997,30.662500221500000
1084,0.9837200,102.087499412000000,29.945833583500001
1085,0.7710080,98.645832883500006,27.762500337500001
1086,0.2300620,102.470832729999998,31.279166863499999
1087,0.0873080,100.870832793999995,26.879167039500000
1088,0.4962660,102.745832719000006,29.729166925500000
1089,0.2272610,98.079166239499997,28.887500292500000
1090,0.0879196,101.712499426999997,27.062500365500000
1091,0.0897664,96.687499628500007,29.229166945500001
1092,0.0480498,100.679166135000003,29.262500277499999
1093,0.8625840,101.995832749000002,30.487500228500000
1094,0.1866790,94.812499703499995,29.262500277499999
1095,0.1243610,97.262499605499997,28.962500289499999
1096,0.7335430,102.462499397000002,30.529166893500001
1097,0.4007410,98.787499544499994,28.720833632500000
1098,0.0589010,100.495832809999996,26.520833720500001
1099,0.1722430,102.562499392999996,31.554166852500000
1100,0.2412700,100.670832802999996,28.104166990500001
1101,0.5209310,99.420832852499998,27.379167019499999
1102,0.8568710,101.645832763000001,29.829166921500001
1103,0.6969240,98.404166226499996,28.054166992500001
1104,0.7795610,101.995832749000002,29.504166934499999
1105,0.2053260,101.854166087999999,28.020833660499999
1106,0.0171836,102.462499397000002,34.954166716499998
1107,0.2551650,100.045832826999998,27.612500343499999
1108,0.0328421,93.595833085500004,28.762500297500001
1109,0.9479610,101.912499419000000,30.287500236500001
1110,0.7584350,99.029166201500004,27.987500328500001
1111,0.3322160,102.145832743000000,29.020833620499999
1112,0.3239510,102.762499384999998,30.970833542499999
1113,0.6991510,98.920832872500000,27.437500350499999
1114,0.6590700,102.362499400999994,29.495833601499999
1115,0.1681020,98.545832887499998,29.087500284499999
1116,0.0910114,94.987499696499995,30.712500219500001
1117,0.1479620,97.745832919500003,27.112500363500001
1118,0.1035700,93.779166411500000,29.695833593500002
1119,0.0298584,103.354166027999995,32.595833477500001
1120,0.7402700,102.137499410000004,30.670833554500000
1121,0.3729530,98.145832903499993,28.654166968500000
1122,0.4954020,102.570832726000006,30.829166881500001
1123,0.1955340,101.137499450999996,28.720833632500000
1124,0.5055110,101.187499447999997,29.979166915499999
1125,0.3055770,97.962499577499997,27.262500357499999
1126,0.0786353,100.795832797000003,29.354166940500001
1127,0.5150130,99.062499533500002,28.495833641499999
1128,0.7761310,101.654166095999997,29.620833596499999
1129,0.2562070,101.595832764999997,27.995833661500001
1130,0.3016820,102.145832743000000,31.179166867500001
1131,0.3311640,98.545832887499998,26.879167039500000
1132,0.2256200,100.287499483999994,27.987500328500001
1133,0.5398660,99.229166193500006,27.245833691500000
1134,0.7929790,101.512499434999995,30.037500246499999
1135,0.0722865,99.804166170499997,26.104167070500001
1136,0.0671251,95.579166339500006,28.845833627499999
1137,0.6263900,98.262499565499994,27.729167005499999
1138,0.8449960,102.104166078999995,29.620833596499999
1139,0.4882260,99.154166196500000,28.495833641499999
1140,0.3829620,101.737499425999999,30.987500208499998
1141,0.4201190,98.279166231500000,27.179167027500000
1142,0.0955238,98.170832902499995,29.270833610499999
1143,0.8962970,102.362499400999994,30.087500244499999
1144,0.2746720,95.229166353500005,29.979166915499999
1145,0.9528610,102.204166074000000,30.220833572499998
1146,0.7883760,98.912499539500004,27.929166997500001
1147,0.2821740,102.837499382000004,29.445833603499999
1148,0.1153880,99.945832831499999,28.762500297500001
1149,0.6397150,101.904166086000004,30.762500217500001
1150,0.5436900,98.579166219499996,28.512500307500002
1151,0.0225156,101.612499431000003,31.870833506499999
1152,0.4347810,98.612499551499994,27.029167033499998
1153,0.2670630,98.620832884500004,28.920833624499998
1154,0.5102430,102.770832717999994,30.554166892500000
1155,0.2505550,97.737499586499993,27.454167016500001
1156,0.2269620,99.362499521499998,28.829166961500000
1157,0.0225567,102.695832721000002,32.454166816499999
1158,0.8222200,101.704166094000001,30.395833565499998
1159,0.2781920,95.170833022500005,29.712500259500001
1160,0.1669530,103.587499351999995,31.345833527500002
1161,0.0573589,100.279166150999998,26.279167063500001
1162,0.6213780,101.370832774999997,29.695833593500002
1163,0.2476020,101.020832788999996,27.612500343499999
1164,0.1850460,103.170832701999998,30.004166914500001
1165,0.2268670,95.462499677500006,30.254166904500000
1166,0.5884400,101.345832775000005,30.320833568499999
1167,0.5867670,98.145832903499993,28.079166991499999
1168,0.8123720,101.912499419000000,29.554166932499999
1169,0.3017470,99.545832847499995,28.529166973500001
1170,0.5530540,98.420832892500002,27.329167021500002
1171,0.8471900,102.437499398000000,30.045833579500002
1172,0.3693190,99.679166175500001,27.329167021500002
1173,0.9775300,101.854166087999999,30.020833580500000
1174,0.1390750,97.320832936499997,28.537500306500000
1175,0.2464090,94.845833035499993,29.987500248500002
1176,0.1591510,94.120833064500005,29.695833593500002
1177,0.2071620,101.370832774999997,28.729166965499999
1178,0.8209390,102.362499400999994,29.770833590500001
1179,0.0295493,92.412499799499997,28.612500303499999
1180,0.2702220,101.104166117999995,28.179166987500000
1181,0.0306935,104.420832652000001,30.812500215499998
1182,0.8789690,102.312499403000004,30.354166900500001
1183,0.6094090,98.320832896499994,28.279166983500001
1184,0.4441780,101.512499434999995,29.237500278500001
1185,0.1939860,103.245832699000005,31.520833520499998
1186,0.1882600,100.929166124999995,28.637500302500001
1187,0.0526355,103.195832701000000,34.912500051499997
1188,0.1911450,100.854166128000003,29.820833588500001
1189,0.1293780,100.804166129999999,29.620833596499999
1190,0.5873460,101.479166102999997,30.545833559500000
1191,0.6098440,98.720832880499998,28.412500311500001
1192,0.5410980,101.454166103999995,29.429166937500000
1193,0.1383030,102.504166061999996,31.720833512500000
1194,0.3044790,98.487499556499998,26.854167040499998
1195,0.2451110,100.212499487000002,27.745833671500002
1196,0.0468707,103.070832706000004,34.395833405499999
1197,0.7178780,99.145832863500004,27.620833676499998
1198,0.0516893,96.820832956499999,29.912500251499999
1199,0.9337710,101.762499425000001,30.162500241499998
1200,0.7030580,98.404166226499996,27.820833668500001
1201,0.1355540,97.370832934500001,27.829167001500000
1202,0.1803130,101.454166103999995,31.087500204500000
1203,0.6442850,98.520832888499996,27.445833683499998
1204,0.7001530,102.637499390000002,30.179166907500001
1205,0.3191360,99.854166168500001,27.629167009500001
1206,0.0731471,99.429166185499994,29.312500275500000
1207,0.9286270,102.245832738999994,29.904166918500000
1208,0.1335610,93.995833069499994,29.445833603499999
1209,0.7489140,98.804166210500000,27.562500345499998
1210,0.3010360,98.162499569500000,28.787500296499999
1211,0.6344120,98.354166228500006,28.237500318500000
1212,0.0624926,104.337499321999999,31.637500182499998
1213,0.2177280,101.587499432000001,28.737500298499999
1214,0.0071994,89.420833252500003,28.270833650499998
1215,0.1462180,94.854166368500003,29.095833617499999
1216,0.1511170,102.037499413999996,28.320833648499999
1217,0.6938260,102.479166062999994,30.587500224500001
1218,0.1601550,101.479166102999997,27.254167024499999
1219,0.2431160,100.829166129000001,28.237500318500000
1220,0.3387580,97.837499582500001,27.562500345499998
1221,0.1126630,99.345832855500007,29.170833614500001
1222,0.4832710,101.562499432999999,30.770833550500001
1223,0.0759857,94.312499723499997,28.804166962499998
1224,0.7119900,99.145832863500004,28.029166993499999
1225,0.2795780,101.329166108999999,28.054166992500001
1226,0.4374340,102.295832736999998,31.012500207500000
1227,0.0112835,103.379166026999997,29.370833606500000
1228,0.2099010,103.170832701999998,30.262500237499999
1229,0.2404650,100.570832805999999,27.995833661500001
1230,0.2735170,95.462499677500006,29.804166922499999
1231,0.0276035,93.229166433499998,29.304166942500000
1232,0.6546710,98.354166228500006,28.170833654500001
1233,0.1818830,94.337499722499999,29.612500263499999
1234,0.5796890,99.254166192499994,28.262500317499999
1235,0.9968360,102.029166081000000,30.120833576500001
1236,0.7806910,98.937499538500006,27.962500329499999
1237,0.1492770,101.045832786999995,27.129167029500000
1238,0.2351660,101.679166094999999,28.345833647500001
1239,0.1085450,102.095832744999996,31.579166851499998
1240,0.6847290,99.112499531500006,27.479167015500000
1241,0.1656380,103.320832695999997,30.804166882499999
1242,0.0466452,96.704166294499998,30.362500233500000
1243,0.4066300,98.112499571499995,28.570833638500002
1244,0.1315190,97.337499602500003,28.895833625500000
1245,0.1357100,103.745832679000003,31.087500204500000
1246,0.4317080,97.912499579499993,27.745833671500002
1247,0.5379080,99.520832848500007,27.745833671500002
1248,0.0839564,97.979166243500003,29.320833608499999
1249,0.3370300,98.404166226499996,26.945833703500000
1250,0.0199540,100.262499485999996,30.004166914500001
1251,0.5660640,99.262499525500004,27.320833688499999
1252,0.6966750,101.395832772999995,29.954166916500000
1253,0.5684610,98.129166237500002,27.787500336499999
1254,0.1855370,97.445832931499993,28.045833659500001
1255,0.8417440,102.229166073000002,29.679166927499999
1256,0.0573098,96.629166297500007,28.320833648499999
1257,0.1978900,100.687499467999999,28.412500311500001
1258,0.2436770,100.045832826999998,27.395833685500001
1259,0.9727120,102.079166079000004,30.237500238500001
1260,0.0011784,87.837499982500006,26.720833712499999
1261,0.1515370,94.170833062499995,29.387500272499999
1262,0.3921550,98.562499553500004,28.737500298499999
1263,0.3755190,102.929166045000002,30.579166891500002
1264,0.2721140,101.195832781999997,27.879166999500001
1265,0.1695410,100.070832826000000,26.804167042500001
1266,0.5922300,102.062499412999998,30.845833547500000
1267,0.2474100,100.162499488999998,27.687500340500002
1268,0.0280094,103.770832678000005,35.462500029499999
1269,0.5977980,102.720832720000004,30.404166898500002
1270,0.5001400,101.254166112999997,29.637500262500001
1271,0.7543550,101.712499426999997,30.520833560500002
1272,0.6980600,98.945832871500002,28.220833652500001
1273,0.1899600,103.420832692000005,31.262500197500000
1274,0.3007110,97.687499588500003,27.787500336499999
1275,0.6854870,101.429166105999997,29.745833591499999
1276,0.0139403,93.179166435499994,29.912500251499999
1277,0.7239640,99.179166195500002,27.879166999500001
1278,0.7166820,101.454166103999995,30.220833572499998
1279,0.1648660,95.654166336499998,29.220833612500002
1280,0.8870290,101.979166082999996,29.670833594499999
1281,0.0120111,104.937499298999995,33.329166781500000
1282,0.5591770,98.579166219499996,27.245833691500000
1283,0.0257447,103.362499361000005,33.720833432500001
1284,0.9560480,101.979166082999996,29.820833588500001
1285,0.3900450,102.037499413999996,29.062500285500001
1286,0.1645030,99.929166165500007,28.512500307500002
1287,0.5381350,102.354166067999998,30.879166879500001
1288,0.7002200,102.537499393999994,29.779166923500000
1289,0.3983230,102.887499379999994,30.612500223500000
1290,0.8190800,102.104166078999995,30.562500225499999
1291,0.1569960,94.962499697499993,29.120833616500001
1292,0.5021310,98.145832903499993,28.395833645500002
1293,0.0379836,93.579166419499998,30.237500238500001
1294,0.1801390,103.179166034999994,31.654166848500001
1295,0.4746800,102.737499385999996,30.695833553500002
1296,0.3056470,99.487499516499994,26.937500370500000
1297,0.1264460,99.654166176499999,28.970833622499999
1298,0.0350669,104.079165998999997,35.054166712499999
1299,0.6292650,98.737499546500004,28.379166979499999
1300,0.0411016,104.454165983999999,31.937500170500002
1301,0.5353930,99.437499518500005,28.120833656500000
1302,0.2110900,101.729166093000003,27.737500338499999
1303,0.5680920,102.045832747999995,30.870833546499998
1304,0.1876530,103.129166037000005,29.845833587500000
1305,0.6311090,99.354166188500002,27.654167008500000
1306,0.8830090,101.645832763000001,30.079166911500000
1307,0.6935440,98.387499560500004,27.795833669499999
1308,0.5476540,102.279166071999995,29.304166942500000
1309,0.1166460,94.012499735500000,30.120833576500001
1310,0.0748910,97.320832936499997,29.429166937500000
1311,0.6741810,98.404166226499996,27.662500341499999
1312,0.2593920,95.270833018499999,30.104166910499998
1313,0.1638050,101.062499453000001,30.729166885500000
1314,0.0328528,101.862499420999995,32.004166834499998
1315,0.0651940,93.695833081499998,29.095833617499999
1316,0.9359120,102.120832743999998,29.804166922499999
1317,0.3271930,101.870832754999995,28.962500289499999
1318,0.1844270,94.662499709499997,30.220833572499998
1319,0.7157030,98.654166216500002,27.529167013500000
1320,0.5152460,102.629166057000006,29.562500265499999
1321,0.1959910,99.995832829500003,26.895833705499999
1322,0.6077930,98.429166225499998,28.354166980500001
1323,0.2941470,97.704166254499995,28.345833647500001
1324,0.2624760,99.920832832499997,28.037500326499998
1325,0.1210770,98.695832881499996,29.195833613500000
1326,0.8684640,102.337499402000006,30.354166900500001
1327,0.4368360,97.954166244500001,27.662500341499999
1328,0.0414033,104.054165999999995,34.795833389499997
1329,0.5571450,101.745832758999995,30.795833549499999
1330,0.4114450,98.629166217500000,28.712500299500000
1331,0.5211700,98.045832907499999,28.179166987500000
1332,0.2747480,101.445832770999999,28.154166988499998
1333,0.4592350,102.120832743999998,30.995833541500001
1334,0.2580120,95.629166337499996,29.829166921500001
1335,0.9127400,101.695832761999995,30.004166914500001
1336,0.1226910,99.887499500499999,26.412500391500000
1337,0.7249730,98.495832889499994,28.054166992500001
1338,0.0709688,103.820832675999995,32.179166827499998
1339,0.6660890,101.937499418000002,29.362500273500000
1340,0.1965670,94.437499718500007,29.670833594499999
1341,0.4661620,99.320832856500004,28.420833644500000
1342,0.1735690,101.979166082999996,28.129166989500000
1343,0.0946422,96.920832952500007,28.337500314500002
1344,0.1925600,100.437499478999996,28.270833650499998
1345,0.0621746,103.137499370000000,32.279166823499999
1346,0.0400246,104.079165998999997,34.354166740499998
1347,0.9798450,101.862499420999995,30.070833578500000
1348,0.6908730,99.129166197499998,28.120833656500000
1349,0.1635970,103.512499355000003,31.579166851499998
1350,0.1391490,98.037499574500004,29.087500284499999
1351,0.7528570,98.879166207500006,27.570833678500001
1352,0.5581610,102.487499396000004,29.462500269500001
1353,0.0881869,101.387499439999999,26.945833703500000
1354,0.0183508,103.204166033999996,32.704166806499998
1355,0.6569420,102.304166069999994,30.745833551499999
1356,0.4240390,98.220832900500000,28.604166970500000
1357,0.3436580,99.104166198499996,26.862500373500001
1358,0.1222970,98.870832874499996,29.195833613500000
1359,0.6222210,102.429166065000004,30.737500218499999
1360,0.1692660,101.695832761999995,27.420833684500000
1361,0.4470370,98.987499536499996,28.620833636499999
1362,0.7616060,101.737499425999999,29.537500266500000
1363,0.1511820,98.870832874499996,26.495833721499999
1364,0.4526780,99.645832843500003,27.704167006500001
1365,0.1468910,101.245832778999997,27.137500362499999
1366,0.4286700,98.495832889499994,27.062500365500000
1367,0.2330710,100.379166147999996,27.945833663500000
1368,0.7791750,102.245832738999994,29.587500264500001
1369,0.3310410,99.295832857500002,28.670833634499999
1370,0.2687920,101.679166094999999,31.095833537499999
1371,0.4834380,98.320832896499994,27.270833690500002
1372,0.7376510,102.587499391999998,30.237500238500001
1373,0.2784150,95.354166348500002,29.895833585500000
1374,0.2078030,100.112499490999994,27.154167028500002
1375,0.9416230,102.270832737999996,30.070833578500000
1376,0.2098410,95.862499661499996,29.562500265499999
1377,0.7483700,99.104166198499996,27.720833672500000
1378,0.0867772,98.420832892500002,26.462500389500001
1379,0.5561300,98.654166216500002,27.212500359500002
1380,0.0196393,92.595833125499993,28.429166977500000
1381,0.6944120,101.829166088999997,30.670833554500000
1382,0.3967980,98.462499557499996,28.720833632500000
1383,0.0112356,98.229166233499996,25.904167078499999
1384,0.1563180,94.512499715499999,29.229166945500001
1385,0.2831820,99.937499498500003,27.779167003500000
1386,0.4382270,98.837499542499998,26.995833701500001
1387,0.5468960,102.787499384000000,30.370833566500000
1388,0.2061460,99.220832860499996,26.620833716500002
1389,0.2748970,99.245832859499998,28.795833629499999
1390,0.0269126,104.320832655999993,34.720833392499998
1391,0.6106500,98.987499536499996,28.370833646500000
1392,0.1856670,103.454166024000003,31.287500196500002
1393,0.6582060,101.520832768999995,29.545833599500000
1394,0.0782998,98.779166211499998,26.287500396500000
1395,0.5174180,99.487499516499994,27.479167015500000
1396,0.9165470,101.912499419000000,29.737500258499999
1397,0.1383290,102.087499412000000,27.945833663500000
1398,0.5963570,98.562499553500004,27.320833688499999
1399,0.2849090,101.137499450999996,30.587500224500001
1400,0.3151500,99.729166173500005,27.204167026499999
1401,0.9917560,101.937499418000002,29.987500248500002
1402,0.7308160,98.787499544499994,28.170833654500001
1403,0.5570570,102.037499413999996,29.245833611500000
1404,0.1639280,94.179166395500005,29.562500265499999
1405,0.3557930,102.395832733000006,31.095833537499999
1406,0.0304908,96.504166302499996,30.745833551499999
1407,0.0589263,104.212499327000003,30.862500213499999
1408,0.0560573,103.679166015000007,34.645833395499999
1409,0.8315260,102.237499405999998,30.512500227499999
1410,0.5470790,98.237499566500006,28.370833646500000
1411,0.4142380,97.987499576499999,28.437500310499999
1412,0.0391250,103.795832677000007,35.237500038500002
1413,0.4549380,99.095832865500000,27.045833699500001
1414,0.2946500,98.987499536499996,28.845833627499999
1415,0.3161940,99.612499511500005,27.062500365500000
1416,0.6918510,101.529166101000001,30.429166897500000
1417,0.2638950,94.904166366499993,29.795833589499999
1418,0.6547060,98.820832876500006,28.329166981499998
1419,0.3832750,97.795832917499993,28.112500323500001
1420,0.5067590,101.462499437000005,29.370833606500000
1421,0.0199239,103.037499374000006,35.562500025500000
1422,0.4975560,101.879166087000002,30.912500211499999
1423,0.2437970,100.354166148000004,27.770833670500000
1424,0.5457850,99.395832853499996,27.412500351500000
1425,0.0281394,95.579166339500006,28.662500301500000
1426,0.8866760,101.704166094000001,30.237500238500001
1427,0.1553340,95.770832998499998,29.220833612500002
1428,0.7498910,98.537499554500002,27.837500334500000
1429,0.6580900,102.112499411000002,29.370833606500000
1430,0.3610300,99.595832845499999,28.329166981499998
1431,0.0856042,100.437499478999996,26.695833713500001
1432,0.2798560,102.395832733000006,29.054166952500001
1433,0.5152840,102.837499382000004,30.237500238500001
1434,0.1713240,100.654166136000001,28.520833640500001
1435,0.1497740,101.045832786999995,30.737500218499999
1436,0.9564590,102.229166073000002,30.029166913499999
1437,0.1205210,93.987499736499998,29.295833609500001
1438,0.2253420,99.870832834500007,28.304166982500000
1439,0.6040930,102.612499391000000,29.704166926500001
1440,0.1124430,103.345832694999999,30.420833564500001
1441,0.2503870,100.754166131999995,28.095833657499998
1442,0.8069830,101.820832756000001,30.512500227499999
1443,0.0238237,103.895832673000001,32.862500133499999
1444,0.0750132,94.154166396500003,30.529166893500001
1445,0.3600710,99.712499507499999,28.112500323500001
1446,0.6923850,102.595832724999994,30.420833564500001
1447,0.0963271,95.612499671500004,30.754166884499998
1448,0.1985570,95.979166323499996,30.104166910499998
1449,0.0420914,104.054165999999995,34.670833394500001
1450,0.6824560,101.720832760999997,30.629166889499999
1451,0.5629360,98.745832879500000,28.487500308500000
1452,0.4259120,97.862499581500003,28.095833657499998
1453,0.1709170,98.704166214500006,26.562500385500002
1454,0.6522470,99.245832859499998,28.087500324499999
1455,0.2447550,95.662499669499994,30.037500246499999
1456,0.4315920,99.504166182500001,27.254167024499999
1457,0.9415770,101.787499424000004,29.904166918500000
1458,0.1584560,99.770832838499999,26.537500386500000
1459,0.7631470,101.820832756000001,29.504166934499999
1460,0.2113880,94.529166381500005,29.762500257500001
1461,0.5518180,99.287499524500006,28.287500316500001
1462,0.5993610,102.704166053999998,29.904166918500000
1463,0.9792520,101.970832750000000,30.212500239499999
1464,0.0274356,99.229166193500006,25.687500420500001
1465,0.1706520,95.895832993499994,29.345833607500001
1466,0.7146740,98.904166206499994,28.195833653499999
1467,0.4745180,102.295832736999998,29.229166945500001
1468,0.7357190,99.087499532500004,27.620833676499998
1469,0.2560490,100.737499466000003,27.770833670500000
1470,0.2738740,99.770832838499999,27.095833697500002
1471,0.4584600,98.295832897500006,28.579166971500001
1472,0.4045900,101.562499432999999,29.145833615499999
1473,0.0879677,94.395833053499999,28.862500293499998
1474,0.0238728,92.162499809500005,29.687500260499998
1475,0.3475340,98.987499536499996,26.854167040499998
1476,0.2041490,101.020832788999996,28.620833636499999
1477,0.0473555,103.070832706000004,34.970833382499997
1478,0.2007400,99.479166183499999,26.654167048500000
1479,0.1397690,96.304166310499994,30.120833576500001
1480,0.3358230,97.929166245499999,27.395833685500001
1481,0.4677960,101.379166107000003,30.612500223500000
1482,0.2327910,95.387499680499999,29.420833604500000
1483,0.8792960,101.754166092999995,29.745833591499999
1484,0.4531820,99.637499510500007,27.887500332500000
1485,0.4046170,98.395832893500000,27.070833698500000
1486,0.2816800,102.995832708999998,29.770833590500001
1487,0.6075020,98.179166235500006,27.887500332500000
1488,0.9306480,102.129166077999997,29.795833589499999
1489,0.3765120,99.329166189500000,28.570833638500002
1490,0.2179860,102.904166046000000,31.345833527500002
1491,0.2303730,101.645832763000001,31.129166869500001
1492,0.3736570,98.087499572499993,27.270833690500002
1493,0.8966080,102.337499402000006,30.245833571500000
1494,0.1911040,101.187499447999997,29.029166953499999
1495,0.9862940,102.095832744999996,30.162500241499998
1496,0.2587130,102.737499385999996,31.137500202500000
1497,0.2379150,101.554166100000003,28.479166975500000
1498,0.6629760,98.704166214500006,27.387500352499998
1499,0.2893470,98.454166224500000,28.879166959500001
1500,0.0946437,100.070832826000000,28.737500298499999
1501,0.6934020,102.062499412999998,30.729166885500000
1502,0.3538770,97.895832913500001,28.479166975500000
1503,0.0744896,93.945833071500005,30.370833566500000
1504,0.3524660,98.620832884500004,28.795833629499999
1505,0.4281710,101.137499450999996,30.204166906499999
1506,0.0874202,96.712499627499994,29.462500269500001
1507,0.7010130,101.645832763000001,30.545833559500000
1508,0.1525100,99.612499511500005,26.470833722500000
1509,0.5927620,99.112499531500006,28.345833647500001
1510,0.3487490,97.745832919500003,27.879166999500001
1511,0.5398000,101.337499441999995,29.570833598499998
1512,0.1364940,94.795833037500003,30.495833561500000
1513,0.0390106,91.870833154500005,29.087500284499999
1514,0.6777430,101.379166107000003,30.087500244499999
1515,0.5705360,98.104166238500000,28.012500327500000
1516,0.8550210,102.037499413999996,29.620833596499999
1517,0.2144900,103.145832702999996,31.329166861499999
1518,0.1355250,100.670832802999996,27.054167032500001
1519,0.4928540,98.354166228500006,27.262500357499999
1520,0.8831560,102.337499402000006,29.904166918500000
1521,0.2600650,99.862499501499997,27.162500361500001
1522,0.9402270,101.812499423999995,29.862500253499999
1523,0.7768240,98.845832875499994,28.020833660499999
1524,0.2150370,101.404166106000005,28.670833634499999
1525,0.5917190,99.029166201500004,27.254167024499999
1526,0.2763300,101.254166112999997,27.945833663500000
1527,0.1635290,99.879166167500003,26.612500383499999
1528,0.9210540,102.187499407999994,30.345833567500001
1529,0.1096470,103.962499336999997,31.645833515500001
1530,0.3559240,97.854166248499993,28.412500311500001
1531,0.3151540,101.345832775000005,29.162500281500002
1532,0.3542300,99.795832837500001,27.679167007499998
1533,0.1743030,103.270832698000007,31.662500181500000
1534,0.1970630,100.287499483999994,27.212500359500002
1535,0.1297160,101.729166093000003,27.254167024499999
1536,0.6562560,98.629166217500000,28.320833648499999
1537,0.4967070,101.345832775000005,29.479166935500000
1538,0.2476170,100.945832791000001,27.612500343499999
1539,0.2312160,101.687499427999995,27.854167000499999
1540,0.4108280,101.970832750000000,31.029166873499999
1541,0.2802170,98.445832891500004,26.829167041500000
1542,0.2384960,95.787499664500004,29.879166919500001
1543,0.6870660,99.162499529499996,27.529167013500000
1544,0.1466820,96.204166314500000,29.470833602500001
1545,0.7351560,98.504166222500004,27.787500336499999
