name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,coordinateUncertaintyInMeters,elevation,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,institutionKey,collectionKey,isInCluster,recordedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,recordNumber,habitat,verbatimEventDate,dataGeneralizations,http://unknown.org/recordID,county,municipality,locality,gbifID,collectionCode,occurrenceID,taxonID,locationRemarks,institutionCode,rights,startDayOfYear,occurrenceRemarks,accessRights,higherClassification,reproductiveCondition,collectionID,dateIdentified,datasetName,identifiedBy,http://unknown.org/nick,verbatimLocality,catalogNumber,eventTime,http://unknown.org/captive,identificationID,projectId,individualCount,preparations,informationWithheld,nomenclaturalCode,institutionID,previousIdentifications,ownerInstitutionCode,coordinatePrecision,organismQuantityType,type,datasetID,eventID,networkKeys,infraspecificEpithet,higherGeography,taxonRemarks,elevationAccuracy,fieldNotes,bibliographicCitation,georeferenceRemarks,verbatimCoordinateSystem,http://unknown.org/CatalogNumberNumeric,verbatimElevation,http://unknown.org/LatestDateCollected,source,eventRemarks,continent,georeferencedDate,georeferenceProtocol,endDayOfYear,language,georeferenceSources,dynamicProperties,identificationVerificationStatus,locationAccordingTo,identificationRemarks,georeferencedBy,georeferenceVerificationStatus,footprintWKT,organismID,identificationQualifier,http://unknown.org/recordEnteredBy,programmeAcronym,vernacularName,fieldNumber,samplingProtocol,disposition,verbatimDepth,lifeStage,materialSampleID,associatedSequences,taxonConceptID,depth,depthAccuracy,associatedReferences,nameAccordingTo,acceptedNameUsage,locationID,parentNameUsage,establishmentMeans,nomenclaturalStatus,organismName,verbatimTaxonRank,http://unknown.org/taxonRankID,http://unknown.org/species,island,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,verbatimSRS,typeStatus,parentNameUsageID,acceptedNameUsageID,organismRemarks,organismQuantity,originalNameUsage,http://unknown.org/license,identificationReferences,sex,earliestPeriodOrLowestSystem,geologicalContextID
Pinus armandii var. armandii,108.8,32.08,"gass84,rdativ,colmafu,inmafu",gbif,1020041127,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:48Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:48Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Farges, P.G.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553852,s.n.,NA,NA,NA,NA,NA,Chengkou Xian,NA,1020041127,Herbarium,http://specimens.kew.org/herbarium/K000553852,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,Chengkou Xian,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,110.85,31.17,"gass84,rdativ,colmafu,inmafu",gbif,1020041128,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:25Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,2000,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:25Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Wilson, E.H.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553836,2506,NA,NA,NA,NA,NA,Yichang,NW of town,1020041128,Herbarium,http://specimens.kew.org/herbarium/K000553836,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,Yichang,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,103.33,31.22,"gass84,rdativ,colmafu,inmafu",gbif,1020041130,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:24Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Wilson, E.H.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553838,1151,NA,NA,NA,NA,NA,Min River,NA,1020041130,Herbarium,http://specimens.kew.org/herbarium/K000553838,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,Min River,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,104.83,32.47,"gass84,rdativ,colmafu,inmafu",gbif,1020041132,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:47Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:47Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Wilson, E.H.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553837,1387,NA,NA,NA,NA,NA,N Sichuan,"[""Chingchi Hsien, Fei-yüeh-ling""]",1020041132,Herbarium,http://specimens.kew.org/herbarium/K000553837,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,N Sichuan,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,110.33,31.03,"gass84,rdativ,colmafu,inmafu",gbif,1020041133,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:24Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Henry, A.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553840,5327,NA,NA,NA,NA,NA,W Hubei,NA,1020041133,Herbarium,http://specimens.kew.org/herbarium/K000553840,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,W Hubei,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,107.9,25.4,"gass84,rdativ,colmafu,inmafu",gbif,1020041136,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:46Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:46Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Song, X.H.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553846,967,NA,NA,NA,NA,NA,Libo Xian,NA,1020041136,Herbarium,http://specimens.kew.org/herbarium/K000553846,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.",NA,NA,K000553846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,Libo Xian,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,99,25.5,"gass84,rdativ,colmafu,inmafu",gbif,1020041138,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:48Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:48Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Forrest, G.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553857,11919,NA,NA,NA,NA,NA,Longchuan-Salween Divide,NA,1020041138,Herbarium,http://specimens.kew.org/herbarium/K000553857,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,Longchuan-Salween Divide,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,109.62,18.52,"gass84,rdativ,colmafu,inmafu",gbif,1020041159,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:24Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,900,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Chun, N.K.; Tso, C.L.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553862,44094,in forest,NA,NA,NA,NA,S Hainan,NA,1020041159,Herbarium,http://specimens.kew.org/herbarium/K000553862,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,S Hainan,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tree 5 m tall, 10 cm diam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. armandii,108.82,30.25,"gass84,rdativ,colmafu,inmafu",gbif,1020041168,Pinus armandii var. armandii,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,061b4f20-f241-11da-a328-b8a03c50a862,996e30f8-f762-11e1-a439-00145eb45e9a,GB,DWC_ARCHIVE,2022-04-22T09:53:15Z,2022-04-27T08:08:47Z,153,061b4f20-f241-11da-a328-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,7230702,6,7707728,194,640,3925,2684241,5285203,7230702,Pinus armandii var. armandii,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,LC,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T08:08:47Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,fa252605-26f6-426c-9892-94d071c2c77f,dceb8d52-094c-4c2c-8960-75e0097c6861,FALSE,"Cheng, W.C.; Hwa, C.T.",FALSE,WGS84,Pinopsida,CN,China,NA,K000553849,1166,NA,NA,NA,NA,NA,Lichuan Xian,"[""Metasequoia Area""]",1020041168,Herbarium,http://specimens.kew.org/herbarium/K000553849,NA,NA,K,NA,NA,NA,NA,PINACEAE,NA,NA,NA,NA,"Farjon, A.; Frankis, M.P.",NA,NA,K000553849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,armandii,Lichuan Xian,Taxonomic status: accepted,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii Franch.,18.0471,59.37,"gass84,incomis,inmafu",gbif,1065294137,Pinus armandii Franch.,b7ef1d60-b0a0-11dd-aa14-b8a03c50a862,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,4346b227-ca68-4d54-8a77-909148492e0b,SE,DWC_ARCHIVE,2022-04-23T23:27:31Z,2022-04-27T07:43:11Z,116,4c415e40-1e21-11de-9e40-a0d6ecebb8bf,LIVING_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,SPECIES,ACCEPTED,LC,NA,NA,Stockholms län,NA,NA,NA,NA,NA,2022-04-27T07:43:11Z,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,025d590a-5024-4d1f-8516-e07e0568d2d4,NA,FALSE,NA,FALSE,WGS84,Pinopsida,SE,Sweden,NA,URN:catalog:SBT:V:9401,NA,NA,NA,NA,NA,Uppland,NA,Bergianska trädgården,1065294137,V,URN:catalog:SBT:V:9401,NA,NA,SBT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUROPE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. mastersiana (Hayata) Hayata,121.250517,23.559927,"cudc,gass84,txmatfuz",gbif,1086121881,Pinus armandii var. mastersiana (Hayata) Hayata,9edd4990-4138-11de-b28f-b8a03c50a862,12b1df00-3f75-11d8-aa2d-b8a03c50a862,08eefeeb-e20f-4482-8e0f-f218547e2f50,TW,DWC_ARCHIVE,2022-04-23T23:27:30Z,2022-04-27T07:41:24Z,112,12b1df00-3f75-11d8-aa2d-b8a03c50a862,OBSERVATION,PRESENT,5285210,6,7707728,194,640,3925,2684241,5285203,5285210,Pinus armandii var. mastersiana (Hayata) Hayata,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,EN,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T07:41:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,FALSE,(),FALSE,WGS84,Pinopsida,TW,Chinese Taipei,NA,1010352,NA,NA,NA,NA,NA,NA,NA,(),1086121881,1010352,NA,NA,NA,PLANTAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,(),NA,NA,1994012006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mastersiana,NA,201105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,台灣華山松,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. mastersiana (Hayata) Hayata,120.898396,23.485416,"cudc,gass84,txmatfuz",gbif,1086121883,Pinus armandii var. mastersiana (Hayata) Hayata,9edd4990-4138-11de-b28f-b8a03c50a862,12b1df00-3f75-11d8-aa2d-b8a03c50a862,08eefeeb-e20f-4482-8e0f-f218547e2f50,TW,DWC_ARCHIVE,2022-04-23T23:27:30Z,2022-04-27T07:41:24Z,112,12b1df00-3f75-11d8-aa2d-b8a03c50a862,OBSERVATION,PRESENT,5285210,6,7707728,194,640,3925,2684241,5285203,5285210,Pinus armandii var. mastersiana (Hayata) Hayata,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,EN,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T07:41:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,FALSE,(),FALSE,WGS84,Pinopsida,TW,Chinese Taipei,NA,1010359,NA,NA,NA,NA,NA,NA,NA,(),1086121883,1010359,NA,NA,NA,PLANTAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,(),NA,NA,1991002029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mastersiana,NA,201105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,台灣華山松,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. mastersiana (Hayata) Hayata,120.897435,23.28404,"cudc,gass84,txmatfuz",gbif,1086121893,Pinus armandii var. mastersiana (Hayata) Hayata,9edd4990-4138-11de-b28f-b8a03c50a862,12b1df00-3f75-11d8-aa2d-b8a03c50a862,08eefeeb-e20f-4482-8e0f-f218547e2f50,TW,DWC_ARCHIVE,2022-04-23T23:27:30Z,2022-04-27T07:41:24Z,112,12b1df00-3f75-11d8-aa2d-b8a03c50a862,OBSERVATION,PRESENT,5285210,6,7707728,194,640,3925,2684241,5285203,5285210,Pinus armandii var. mastersiana (Hayata) Hayata,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,EN,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T07:41:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,FALSE,(),FALSE,WGS84,Pinopsida,TW,Chinese Taipei,NA,1010372,NA,NA,NA,NA,NA,NA,NA,(),1086121893,1010372,NA,NA,NA,PLANTAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,(),NA,NA,2002028064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mastersiana,NA,201105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,台灣華山松,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pinus armandii var. mastersiana (Hayata) Hayata,120.794536,23.545996,"cudc,gass84,txmatfuz",gbif,1086121894,Pinus armandii var. mastersiana (Hayata) Hayata,9edd4990-4138-11de-b28f-b8a03c50a862,12b1df00-3f75-11d8-aa2d-b8a03c50a862,08eefeeb-e20f-4482-8e0f-f218547e2f50,TW,DWC_ARCHIVE,2022-04-23T23:27:30Z,2022-04-27T07:41:24Z,112,12b1df00-3f75-11d8-aa2d-b8a03c50a862,OBSERVATION,PRESENT,5285210,6,7707728,194,640,3925,2684241,5285203,5285210,Pinus armandii var. mastersiana (Hayata) Hayata,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,VARIETY,ACCEPTED,EN,NA,NA,NA,NA,NA,NA,NA,NA,2022-04-27T07:41:24Z,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,FALSE,(),FALSE,WGS84,Pinopsida,TW,Chinese Taipei,NA,1010360,NA,NA,NA,NA,NA,NA,NA,(),1086121894,1010360,NA,NA,NA,PLANTAE,NA,NA,NA,NA,NA,NA,NA,NA,NA,(),NA,NA,1991040007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mastersiana,NA,201105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,台灣華山松,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
