key,scientificName,latitude,longitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,projectId,individualCount,organismName,identificationVerificationStatus,higherClassification,recordNumber,http://unknown.org/taxonRankID,taxonConceptID,http://unknown.org/species,institutionKey,collectionKey,datasetID,eventID,institutionID,locality,type,organismRemarks,networkKeys,elevation,elevationAccuracy,samplingProtocol,nomenclaturalCode,higherGeography,county,verbatimCoordinateSystem,disposition,fieldNotes,startDayOfYear,http://unknown.org/CatalogNumberNumeric,ownerInstitutionCode,verbatimElevation,collectionID,http://unknown.org/LatestDateCollected,informationWithheld,identificationRemarks,dataGeneralizations,otherCatalogNumbers,preparations,continent,nomenclaturalStatus,fieldNumber,bibliographicCitation,habitat,endDayOfYear,materialSampleID,language,vernacularName,acceptedNameUsage,georeferenceVerificationStatus,georeferenceRemarks,parentNameUsageID,acceptedNameUsageID,accessRights,parentNameUsage,infraspecificEpithet,dynamicProperties,municipality,georeferenceProtocol,eventRemarks,organismID,establishmentMeans,reproductiveCondition,verbatimIdentification,name,http://unknown.org/recordID,rights,georeferenceSources,organismQuantityType,taxonRemarks,locationID,source,coordinatePrecision,previousIdentifications,typeStatus,georeferencedBy,georeferencedDate,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,associatedSequences,locationAccordingTo
1030833298,Pinus yunnanensis Franch.,27.402909,102.17533,"cdround,gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:49.349+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:27:49.349+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,刘惠卿、李宗秀,NA,FALSE,WGS84,Pinopsida,CN,China,NA,4110010,NA,NA,NA,1030833298,NA,4110010,NA,eb280656-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,宽裕乡龙塘沟,NA,NA,,NA,NA,NA,NA,NA,德昌县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/abf/4110010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030833339,Pinus yunnanensis Franch.,27.402909,102.17533,"cdround,gass84,colmano,inmafu",249ec6d9-ce13-4096-baf5-42130fc3d0b1,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.550+00:00,2022-04-27T07:27:49.298+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:27:49.298+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,刘惠卿、李宗秀,NA,FALSE,WGS84,Pinopsida,CN,China,NA,4110009,NA,NA,NA,1030833339,NA,4110009,NA,eb2806c3-b6bf-11e1-8c2f-acd112e444a7,CDBI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4d879575-4f03-4388-abe2-909675673889,NA,NA,NA,NA,宽裕乡龙塘沟,NA,NA,,NA,NA,NA,NA,NA,德昌县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/21/e4d/4110009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417302034,Pinus densata Mast.,28.93,99.79,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:03.890+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285192,6,7707728,194,640,3925,2684241,5285192,5285192,Pinus densata Mast.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densata,Pinus,densata,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:03.890+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6469746,NA,NA,NA,2417302034,NA,6469746,NA,00206721,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,乡城县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus densata Mast.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6469746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417305715,Pinus densata Mast.,28.93,99.79,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:04.129+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285192,6,7707728,194,640,3925,2684241,5285192,5285192,Pinus densata Mast.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densata,Pinus,densata,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:04.129+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6469748,NA,NA,NA,2417305715,NA,6469748,NA,00206719,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,乡城县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus densata Mast.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6469748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417427081,Pinus wallichiana A.B.Jacks.,29.32,95.33,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.140+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,NA,NA,西藏,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:05.140+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,程树志，李渤生,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6618028,NA,NA,NA,2417427081,NA,6618028,NA,00057867,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,墨脱县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6618028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417428348,Pinus wallichiana A.B.Jacks.,29.32,95.33,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.205+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285074,6,7707728,194,640,3925,2684241,5285074,5285074,Pinus wallichiana A.B.Jacks.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus wallichiana,Pinus,wallichiana,SPECIES,ACCEPTED,LC,NA,NA,西藏,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:05.205+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,程树志，李渤生,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6618018,NA,NA,NA,2417428348,NA,6618018,NA,00057877,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,墨脱县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus wallichiana A.B.Jacks.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6618018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417433280,Pinus yunnanensis Franch.,29.32,95.33,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.191+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,西藏,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:05.191+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,程树志、李渤生,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6612134,NA,NA,NA,2417433280,NA,6612134,NA,00063823,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,墨脱县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6612134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417494284,Pinus yunnanensis Franch.,28.66,97.46,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.510+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,西藏,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:05.510+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,李渤生，倪志诚，程树志,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6617796,NA,NA,NA,2417494284,NA,6617796,NA,00058099,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,察隅县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6617796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417495720,Pinus yunnanensis Franch.,28.66,97.46,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.479+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,西藏,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:08.479+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,李渤生，倪志诚，程树志,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6617795,NA,NA,NA,2417495720,NA,6617795,NA,00058100,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,察隅县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6617795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417633484,Pinus georgica hort. ex Gordon,27.92,101.27,"gass84,txmatfuz,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:09.149+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5686750,6,7707728,194,640,3925,2684241,5285816,5285816,Pinus palustris Mill.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus palustris,Pinus,georgica,SPECIES,SYNONYM,NE,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:09.149+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6470014,NA,NA,NA,2417633484,NA,6470014,NA,00206452,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,木里藏族自治县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus georgica hort. ex Gordon,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6470014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417635790,Pinus georgica hort. ex Gordon,27.92,101.27,"gass84,txmatfuz,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:06.097+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5686750,6,7707728,194,640,3925,2684241,5285816,5285816,Pinus palustris Mill.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus palustris,Pinus,georgica,SPECIES,SYNONYM,NE,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:06.097+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6470013,NA,NA,NA,2417635790,NA,6470013,NA,00206453,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,木里藏族自治县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus georgica hort. ex Gordon,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6470013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417636178,Pinus georgica hort. ex Gordon,27.92,101.27,"gass84,txmatfuz,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:09.164+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5686750,6,7707728,194,640,3925,2684241,5285816,5285816,Pinus palustris Mill.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus palustris,Pinus,georgica,SPECIES,SYNONYM,NE,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:09.164+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6470015,NA,NA,NA,2417636178,NA,6470015,NA,00206451,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,木里藏族自治县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus georgica hort. ex Gordon,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6470015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417752229,Pinus densata Mast.,27.42,101.5,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:09.442+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285192,6,7707728,194,640,3925,2684241,5285192,5285192,Pinus densata Mast.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus densata,Pinus,densata,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:09.442+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6469747,NA,NA,NA,2417752229,NA,6469747,NA,00206720,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,盐源县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus densata Mast.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6469747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417752774,Pinus yunnanensis Franch.,27.42,101.5,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:06.816+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:06.816+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,韩裕丰 邓坤梅 黄晓鹤,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6469909,NA,NA,NA,2417752774,NA,6469909,NA,00206557,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,盐源县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6469909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2417753789,Pinus yunnanensis Franch.,27.42,101.5,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:09.503+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285783,6,7707728,194,640,3925,2684241,5285783,5285783,Pinus yunnanensis Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus yunnanensis,Pinus,yunnanensis,SPECIES,ACCEPTED,LC,NA,NA,四川,1983,NA,NA,1983-01-01T00:00:00,NA,2022-04-27T07:34:09.503+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,何明友 赵清盛,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6678731,NA,NA,NA,2417753789,NA,6678731,NA,01546375,PE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,盐源县,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pinus yunnanensis Franch.,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6678731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
