key,scientificName,latitude,longitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,gbifID,verbatimLocality,collectionCode,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,elevation,institutionKey,collectionKey,recordNumber,habitat,dataGeneralizations,http://unknown.org/recordID,municipality,county,locality,locationRemarks,rights,startDayOfYear,accessRights,higherClassification,collectionID,coordinatePrecision,organismQuantityType,type,preparations,nomenclaturalCode,institutionID,previousIdentifications,ownerInstitutionCode,reproductiveCondition,networkKeys,fieldNumber,eventID,individualCount,lifeStage,continent,higherGeography,endDayOfYear,materialSampleID,disposition,associatedSequences,taxonConceptID,elevationAccuracy,samplingProtocol,verbatimCoordinateSystem,fieldNotes,http://unknown.org/CatalogNumberNumeric,verbatimElevation,http://unknown.org/LatestDateCollected,otherCatalogNumbers,language,identificationRemarks,projectId,depth,depthAccuracy,datasetID,associatedReferences,nameAccordingTo,acceptedNameUsage,locationID,bibliographicCitation,parentNameUsage,vernacularName,taxonRemarks,establishmentMeans,georeferencedBy,georeferenceVerificationStatus,georeferenceSources,dynamicProperties,georeferenceProtocol,georeferencedDate,nomenclaturalStatus,eventRemarks,organismID,organismName,http://unknown.org/taxonRankID,http://unknown.org/species,source,http://unknown.org/recordEnteredBy,name,georeferenceRemarks,island,http://unknown.org/rights,http://unknown.org/language,http://unknown.org/rightsHolder,verbatimSRS,verbatimTaxonRank,verbatimDepth
1030970657,Pinus armandii Franch.,33.31033,108.314391,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:46.361+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:43:46.361+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,閭㈠悏搴?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,4944350,NA,NA,NA,1030970657,NA,NA,4944350,NA,e63c13da-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,瀹侀檿鍘?姹熷彛鍏ぞ璇㈤槼宸村悲鐙楁礊婀?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/232/4944350,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
1031010054,Pinus armandii Franch.,33.31033,108.314391,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.055+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:43:54.055+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,閭㈠悏搴?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032887,NA,NA,NA,1031010054,NA,NA,5032887,NA,e5c20c05-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,瀹侀檿鍘?璇㈤槼鍦板ぇ瀛楁矡,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/5ff/5032887,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
1031010081,Pinus armandii Franch.,33.31033,108.314391,"cdround,gass84,colmano,inmafu",b54a3b16-b648-41ab-bd6f-d3881895daac,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-22T08:38:39.578+00:00,2022-04-27T07:43:54.058+00:00,125,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:43:54.058+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,閭㈠悏搴?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,5032888,NA,NA,NA,1031010081,NA,NA,5032888,NA,e5c20b95-b6bf-11e1-8c2f-acd112e444a7,IBK,NA,NA,NA,NA,NA,86792ed6-4261-428a-8a23-9bd1a426fba7,NA,NA,NA,NA,NA,NA,瀹侀檿鍘?璇㈤槼鍦板ぇ娌?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/node/79/cvh/33/aeb/5032888,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,,
2417352790,Pinus armandii Franch.,28.54,102.17,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:07.906+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,鍥涘窛,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:07.906+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鏈辨按娉?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671325,NA,NA,NA,2417352790,NA,NA,6671325,NA,3427,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍐曞畞鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671325,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417362782,Pinus armandii Franch.,26.58,107.97,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:07.888+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,璐靛窞,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:07.888+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,NA,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6671268,NA,NA,NA,2417362782,NA,NA,6671268,NA,3484,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍑噷甯?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671268,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,
2417374206,Pinus armandii Franch.,34.05,111.04,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:04.613+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,娌冲崡,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:04.613+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,NA,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6671477,NA,NA,NA,2417374206,NA,NA,6671477,NA,3274,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍗㈡皬鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671477,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,
2417376621,Pinus armandii Franch.,34.05,111.04,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:04.672+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,娌冲崡,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:04.672+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,NA,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6671487,NA,NA,NA,2417376621,NA,NA,6671487,NA,3264,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍗㈡皬鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671487,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,
2417377626,Pinus armandii Franch.,34.05,111.04,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:04.928+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,娌冲崡,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:04.928+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,NA,NA,FALSE,WGS84,Pinopsida,CN,China,NA,6671481,NA,NA,NA,2417377626,NA,NA,6671481,NA,3270,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍗㈡皬鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671481,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,
2417409876,Pinus armandii Franch.,35.29,111.67,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:04.752+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,灞辫タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:04.752+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鍖呭＋鑻?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671507,NA,NA,NA,2417409876,NA,NA,6671507,NA,3244,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍨ｆ洸鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671507,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417412736,Pinus armandii Franch.,35.29,111.67,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.066+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,灞辫タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:05.066+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鍖呭＋鑻?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671510,NA,NA,NA,2417412736,NA,NA,6671510,NA,3241,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,鍨ｆ洸鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671510,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417452855,Pinus armandii Franch.,33.97,107.24,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.103+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:08.103+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鏉ㄩ噾绁?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671470,NA,NA,NA,2417452855,NA,NA,6671470,NA,3281,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,澶櫧鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671470,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417453577,Pinus armandii Franch.,33.97,107.24,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.307+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,闄曡タ,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:05.307+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鏉ㄩ噾绁?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671468,NA,NA,NA,2417453577,NA,NA,6671468,NA,3283,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,澶櫧鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671468,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417461358,Pinus armandii Franch.,26.91,104.2,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:05.345+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,璐靛窞,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:05.345+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,姣曡妭闃?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671273,NA,NA,NA,2417461358,NA,NA,6671273,NA,3479,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,濞佸畞褰濇棌鍥炴棌鑻楁棌鑷不鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671273,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417461910,Pinus armandii Franch.,26.91,104.2,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.325+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,璐靛窞,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:08.325+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,姣曡妭闃?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671275,NA,NA,NA,2417461910,NA,NA,6671275,NA,3477,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,濞佸畞褰濇棌鍥炴棌鑻楁棌鑷不鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671275,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
2417536960,Pinus armandii Franch.,31.11,109.87,"gass84,colmano,inmafu",3942a8dc-9f01-420d-a829-01675dc01c73,a2fa5b68-3ebf-4845-abc5-f456d251386f,26706e39-4208-42b6-9d12-2b60b0acf1a3,CN,DWC_ARCHIVE,2022-04-24T22:52:20.107+00:00,2022-04-27T07:34:08.585+00:00,4,a2fa5b68-3ebf-4845-abc5-f456d251386f,PRESERVED_SPECIMEN,PRESENT,5285203,6,7707728,194,640,3925,2684241,5285203,5285203,Pinus armandii Franch.,Plantae,Tracheophyta,Pinales,Pinaceae,Pinus,Pinus armandii,Pinus,armandii,NA,SPECIES,ACCEPTED,LC,NA,NA,閲嶅簡,1959,NA,NA,1959-01-01T00:00:00,NA,2022-04-27T07:34:08.585+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,NA,鏉ㄥ厜杈?NA,FALSE,WGS84,Pinopsida,CN,CN,NA,6671331,NA,NA,NA,2417536960,NA,NA,6671331,NA,3421,PE,NA,NA,NA,NA,NA,ac8eb8fc-0703-4408-8388-686764b75877,NA,NA,NA,NA,NA,NA,宸北鍘?NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.nsii.org.cn/2017/specimen.php?id=6671331,NA,Pinus armandii Franch.,NA,NA,NA,NA,NA,NA,NA,NA,,
